

wavelength(nm), Y
1531.33, -3.18685
1531.23, -3.18661
1531.13, -3.18636
1531.03, -3.18612
1530.94, -3.18588
1530.84, -3.18563
1530.74, -3.18539
1530.64, -3.18514
1530.55, -3.1849
1530.45, -3.18465
1530.35, -3.18441
1530.25, -3.18417
1530.16, -3.18392
1530.06, -3.18368
1529.96, -3.18343
1529.87, -3.18319
1529.77, -3.18294
1529.67, -3.1827
1529.57, -3.18246
1529.48, -3.18221
1529.38, -3.18197
1529.28, -3.18172
1529.18, -3.18148
1529.09, -3.18124
1528.99, -3.18099
1528.89, -3.18075
1528.79, -3.1805
1528.7, -3.18026
1528.6, -3.18052
1528.5, -3.18085
1528.41, -3.18119
1528.31, -3.18152
1528.21, -3.18186
1528.11, -3.18219
1528.02, -3.18253
1527.92, -3.18286
1527.82, -3.1832
1527.72, -3.18353
1527.63, -3.18387
1527.53, -3.1842
1527.43, -3.18454
1527.34, -3.18487
1527.24, -3.18521
1527.14, -3.18554
1527.05, -3.18588
1526.95, -3.18621
1526.85, -3.18655
1526.75, -3.18688
1526.66, -3.18722
1526.56, -3.18755
1526.46, -3.18789
1526.37, -3.18822
1526.27, -3.18856
1526.17, -3.18889
1526.08, -3.18923
1525.98, -3.18957
1525.88, -3.1899
1525.78, -3.1901
1525.69, -3.18795
1525.59, -3.1858
1525.49, -3.18365
1525.4, -3.1815
1525.3, -3.17935
1525.2, -3.17721
1525.11, -3.17506
1525.01, -3.17291
1524.91, -3.17076
1524.82, -3.16862
1524.72, -3.16647
1524.62, -3.16433
1524.53, -3.16218
1524.43, -3.16004
1524.33, -3.15789
1524.24, -3.15575
1524.14, -3.15361
1524.04, -3.15147
1523.95, -3.14932
1523.85, -3.14718
1523.75, -3.14504
1523.66, -3.1429
1523.56, -3.14076
1523.46, -3.13862
1523.37, -3.13649
1523.27, -3.13435
1523.17, -3.13221
1523.08, -3.13007
1522.98, -3.12794
1522.88, -3.12656
1522.79, -3.13056
1522.69, -3.13457
1522.59, -3.13859
1522.5, -3.1426
1522.4, -3.14662
1522.3, -3.15063
1522.21, -3.15465
1522.11, -3.15867
1522.01, -3.1627
1521.92, -3.16672
1521.82, -3.17075
1521.73, -3.17478
1521.63, -3.17881
1521.53, -3.18284
1521.44, -3.18687
1521.34, -3.19091
1521.24, -3.19495
1521.15, -3.19899
1521.05, -3.20303
1520.95, -3.20707
1520.86, -3.21112
1520.76, -3.21516
1520.67, -3.21921
1520.57, -3.22326
1520.47, -3.22732
1520.38, -3.23137
1520.28, -3.23543
1520.18, -3.23949
1520.09, -3.24355
1519.99, -3.24729
1519.9, -3.24729
1519.8, -3.24729
1519.7, -3.24729
1519.61, -3.24729
1519.51, -3.24729
1519.42, -3.24729
1519.32, -3.24729
1519.22, -3.24729
1519.13, -3.24729
1519.03, -3.24729
1518.94, -3.24729
1518.84, -3.24729
1518.74, -3.24729
1518.65, -3.24729
1518.55, -3.24729
1518.46, -3.24729
1518.36, -3.24729
1518.26, -3.24729
1518.17, -3.24729
1518.07, -3.24729
1517.98, -3.24729
1517.88, -3.24729
1517.78, -3.24729
1517.69, -3.24729
1517.59, -3.24729
1517.5, -3.24729
1517.4, -3.24729
1517.3, -3.24729
1517.21, -3.24729
1517.11, -3.24729
1517.02, -3.24729
1516.92, -3.24729
1516.83, -3.24729
1516.73, -3.24729
1516.63, -3.24729
1516.54, -3.24729
1516.44, -3.24729
1516.35, -3.24729
1516.25, -3.24729
1516.16, -3.24729
1516.06, -3.24729
1515.96, -3.24729
1515.87, -3.24729
1515.77, -3.24729
1515.68, -3.24729
1515.58, -3.24729
1515.49, -3.24729
1515.39, -3.24729
1515.29, -3.24729
1515.2, -3.24729
1515.1, -3.24729
1515.01, -3.24729
1514.91, -3.24729
1514.82, -3.24729
1514.72, -3.24729
1514.63, -3.24729
1514.53, -3.24729
1514.44, -3.24729
1514.34, -3.24729
1514.24, -3.24729
1514.15, -3.24729
1514.05, -3.24729
1513.96, -3.24729
1513.86, -3.24729
1513.77, -3.24729
1513.67, -3.24729
1513.58, -3.24729
1513.48, -3.24729
1513.39, -3.24729
1513.29, -3.24729
1513.2, -3.24729
1513.1, -3.24729
1513, -3.24729
1512.91, -3.24729
1512.81, -3.24729
1512.72, -3.24729
1512.62, -3.24729
1512.53, -3.24729
1512.43, -3.24729
1512.34, -3.24729
1512.24, -3.24729
1512.15, -3.24729
1512.05, -3.24729
1511.96, -3.24729
1511.86, -3.24729
1511.77, -3.24729
1511.67, -3.24729
1511.58, -3.24729
1511.48, -3.24729
1511.39, -3.24729
1511.29, -3.24729
1511.2, -3.24729
1511.1, -3.24729
1511.01, -3.24729
1510.91, -3.24729
1510.82, -3.24729
1510.72, -3.24729
1510.63, -3.24729
1510.53, -3.24729
1510.44, -3.24729
1510.34, -3.24729
1510.25, -3.24729
1510.15, -3.24729
1510.06, -3.24729
1509.96, -3.24729
1509.87, -3.24729
1509.77, -3.24729
1509.68, -3.24729
1509.58, -3.24729
1509.49, -3.24729
1509.39, -3.24729
1509.3, -3.24729
1509.2, -3.24729
1509.11, -3.24729
1509.01, -3.24729
1508.92, -3.24729
1508.82, -3.24729
1508.73, -3.24729
1508.63, -3.24729
1508.54, -3.24729
1508.44, -3.24729
1508.35, -3.24729
1508.26, -3.24729
1508.16, -3.24729
1508.07, -3.24729
1507.97, -3.24729
1507.88, -3.24729
1507.78, -3.24729
1507.69, -3.24729
1507.59, -3.24729
1507.5, -3.24729
1507.4, -3.24729
1507.31, -3.24729
1507.21, -3.24729
1507.12, -3.24729
1507.03, -3.24729
1506.93, -3.24729
1506.84, -3.24729
1506.74, -3.24729
1506.65, -3.24729
1506.55, -3.24729
1506.46, -3.24729
1506.36, -3.24729
1506.27, -3.24729
1506.18, -3.24729
1506.08, -3.24729
1505.99, -3.24729
1505.89, -3.24729
1505.8, -3.24729
1505.7, -3.24729
1505.61, -3.24729
1505.51, -3.24729
1505.42, -3.24729
1505.33, -3.24729
1505.23, -3.24729
1505.14, -3.24729
1505.04, -3.24729
1504.95, -3.24729
1504.85, -3.24729
1504.76, -3.24729
1504.67, -3.24729
1504.57, -3.24729
1504.48, -3.24729
1504.38, -3.24729
1504.29, -3.24729
1504.19, -3.24729
1504.1, -3.24729
1504.01, -3.24729
1503.91, -3.24729
1503.82, -3.24729
1503.72, -3.24729
1503.63, -3.24729
1503.54, -3.24729
1503.44, -3.24729
1503.35, -3.24729
1503.25, -3.24729
1503.16, -3.24729
1503.07, -3.24729
1502.97, -3.24729
1502.88, -3.24729
1502.78, -3.24729
1502.69, -3.24729
1502.6, -3.24729
1502.5, -3.24729
1502.41, -3.24729
1502.31, -3.24729
1502.22, -3.24729
1502.13, -3.24729
1502.03, -3.24729
1501.94, -3.24729
1501.84, -3.24729
1501.75, -3.24729
1501.66, -3.24729
1601.67, -3.76704
1601.56, -3.76704
1601.45, -3.76704
1601.35, -3.76704
1601.24, -3.76704
1601.13, -3.76704
1601.03, -3.76704
1600.92, -3.76704
1600.81, -3.76704
1600.71, -3.76704
1600.6, -3.76704
1600.49, -3.76704
1600.39, -3.76704
1600.28, -3.76704
1600.17, -3.76704
1600.07, -3.76704
1599.96, -3.76704
1599.85, -3.76704
1599.75, -3.76704
1599.64, -3.76704
1599.53, -3.76704
1599.43, -3.76704
1599.32, -3.76704
1599.21, -3.76704
1599.11, -3.76704
1599, -3.76704
1598.9, -3.76704
1598.79, -3.76704
1598.68, -3.76704
1598.58, -3.76704
1598.47, -3.76704
1598.36, -3.76704
1598.26, -3.76704
1598.15, -3.76704
1598.04, -3.76704
1597.94, -3.76704
1597.83, -3.76704
1597.73, -3.76704
1597.62, -3.76704
1597.51, -3.76704
1597.41, -3.76704
1597.3, -3.76704
1597.19, -3.76704
1597.09, -3.76704
1596.98, -3.76704
1596.88, -3.76704
1596.77, -3.76704
1596.66, -3.76704
1596.56, -3.76704
1596.45, -3.76704
1596.35, -3.76704
1596.24, -3.76704
1596.13, -3.76704
1596.03, -3.76704
1595.92, -3.76704
1595.82, -3.76704
1595.71, -3.76704
1595.6, -3.76704
1595.5, -3.76704
1595.39, -3.76704
1595.29, -3.76704
1595.18, -3.76704
1595.07, -3.76704
1594.97, -3.76704
1594.86, -3.76704
1594.76, -3.76704
1594.65, -3.76704
1594.54, -3.76704
1594.44, -3.76704
1594.33, -3.76704
1594.23, -3.76704
1594.12, -3.76704
1594.02, -3.76704
1593.91, -3.76704
1593.8, -3.76704
1593.7, -3.76704
1593.59, -3.76704
1593.49, -3.76704
1593.38, -3.76704
1593.28, -3.76704
1593.17, -3.76704
1593.06, -3.76704
1592.96, -3.76704
1592.85, -3.76704
1592.75, -3.76704
1592.64, -3.76704
1592.54, -3.76704
1592.43, -3.76704
1592.33, -3.76704
1592.22, -3.76704
1592.11, -3.76704
1592.01, -3.76704
1591.9, -3.76704
1591.8, -3.76704
1591.69, -3.76704
1591.59, -3.76704
1591.48, -3.76704
1591.38, -3.76704
1591.27, -3.76704
1591.16, -3.76704
1591.06, -3.76704
1590.95, -3.76704
1590.85, -3.76704
1590.74, -3.76704
1590.64, -3.76704
1590.53, -3.76704
1590.43, -3.76704
1590.32, -3.76704
1590.22, -3.76704
1590.11, -3.76704
1590.01, -3.76704
1589.9, -3.76704
1589.8, -3.76704
1589.69, -3.76704
1589.59, -3.76704
1589.48, -3.76704
1589.38, -3.76704
1589.27, -3.76704
1589.17, -3.76704
1589.06, -3.76704
1588.96, -3.76704
1588.85, -3.76704
1588.74, -3.76704
1588.64, -3.76704
1588.53, -3.76704
1588.43, -3.76704
1588.32, -3.76704
1588.22, -3.76704
1588.11, -3.76704
1588.01, -3.76704
1587.9, -3.76704
1587.8, -3.76704
1587.69, -3.76704
1587.59, -3.76704
1587.49, -3.76704
1587.38, -3.76704
1587.28, -3.76704
1587.17, -3.76704
1587.07, -3.76704
1586.96, -3.76704
1586.86, -3.76704
1586.75, -3.76704
1586.65, -3.76704
1586.54, -3.76704
1586.44, -3.76704
1586.33, -3.76704
1586.23, -3.76704
1586.12, -3.76704
1586.02, -3.76704
1585.91, -3.76704
1585.81, -3.76704
1585.7, -3.76704
1585.6, -3.76704
1585.49, -3.76704
1585.39, -3.76704
1585.29, -3.76704
1585.18, -3.76704
1585.08, -3.76704
1584.97, -3.76704
1584.87, -3.76704
1584.76, -3.76704
1584.66, -3.76704
1584.55, -3.76704
1584.45, -3.76704
1584.34, -3.76704
1584.24, -3.76704
1584.14, -3.76704
1584.03, -3.76704
