wavelength(nm), Y
1544.72, -3.67443
1544.62, -3.68174
1544.52, -3.68906
1544.42, -3.69639
1544.32, -3.70372
1544.22, -3.71105
1544.12, -3.7184
1544.02, -3.72575
1543.92, -3.7331
1543.82, -3.74047
1543.73, -3.74783
1543.63, -3.75521
1543.53, -3.76259
1543.43, -3.76998
1543.33, -3.77781
1543.23, -3.78576
1543.13, -3.79371
1543.03, -3.80167
1542.93, -3.80964
1542.83, -3.81762
1542.73, -3.8256
1542.64, -3.8336
1542.54, -3.84159
1542.44, -3.8496
1542.34, -3.85761
1542.24, -3.86563
1542.14, -3.87366
1542.04, -3.8817
1541.94, -3.88974
1541.84, -3.89779
1541.74, -3.90585
1541.65, -3.91392
1541.55, -3.92199
1541.45, -3.93007
1541.35, -3.93816
1541.25, -3.94625
1541.15, -3.95436
1541.05, -3.96247
1540.95, -3.97059
1540.85, -3.97871
1540.76, -3.98685
1540.66, -3.99499
1540.56, -4.00314
1540.46, -4.01129
1540.36, -4.01946
1540.26, -4.02763
1540.16, -4.03581
1540.06, -4.044
1539.97, -4.05219
1539.87, -4.06039
1539.77, -4.0686
1539.67, -4.07682
1539.57, -4.08505
1539.47, -4.09328
1539.37, -4.10152
1539.27, -4.10977
1539.18, -4.11803
1539.08, -4.1263
1538.98, -4.13457
1538.88, -4.14285
1538.78, -4.15114
1538.68, -4.15944
1538.58, -4.16774
1538.49, -4.17605
1538.39, -4.1848
1538.29, -4.1937
1538.19, -4.20261
1538.09, -4.21152
1537.99, -4.22045
1537.9, -4.22938
1537.8, -4.23833
1537.7, -4.24728
1537.6, -4.25624
1537.5, -4.26522
1537.4, -4.2742
1537.3, -4.28319
1537.21, -4.29219
1537.11, -4.3012
1537.01, -4.31021
1536.91, -4.31924
1536.81, -4.32828
1536.71, -4.33733
1536.62, -4.34638
1536.52, -4.35545
1536.42, -4.36452
1536.32, -4.37361
1536.22, -4.3827
1536.13, -4.39181
1536.03, -4.40092
1535.93, -4.41004
1535.83, -4.41917
1535.73, -4.42832
1535.63, -4.43747
1535.54, -4.44663
1535.44, -4.4558
1535.34, -4.46498
1535.24, -4.47417
1535.14, -4.48337
1535.05, -4.49258
1534.95, -4.5018
1534.85, -4.51103
1534.75, -4.52027
1534.65, -4.52952
1534.56, -4.53877
1534.46, -4.54804
1534.36, -4.55732
1534.26, -4.56661
1534.16, -4.57591
1534.07, -4.58522
1533.97, -4.59454
1533.87, -4.60386
1533.77, -4.6132
1533.67, -4.62255
1533.58, -4.63191
1533.48, -4.64167
1533.38, -4.65162
1533.28, -4.66157
1533.18, -4.67154
1533.09, -4.68151
1532.99, -4.6915
1532.89, -4.7015
1532.79, -4.71152
1532.7, -4.72154
1532.6, -4.73157
1532.5, -4.74162
1532.4, -4.75168
1532.3, -4.76175
1532.21, -4.77183
1532.11, -4.78193
1532.01, -4.79203
1531.91, -4.80215
1531.82, -4.81228
1531.72, -4.82242
1531.62, -4.83257
1531.52, -4.84273
1531.43, -4.85291
1531.33, -4.8631
1531.23, -4.8733
1531.13, -4.88351
1531.03, -4.89374
1530.94, -4.90397
1530.84, -4.91422
1530.74, -4.92448
1530.64, -4.93475
1530.55, -4.94504
1530.45, -4.95533
1530.35, -4.96564
1530.25, -4.97597
1530.16, -4.9863
1530.06, -4.99665
1529.96, -5.007
1529.87, -5.01737
1529.77, -5.02776
1529.67, -5.03815
1529.57, -5.04856
1529.48, -5.05898
1529.38, -5.06941
1529.28, -5.07986
1529.18, -5.09032
1529.09, -5.10079
1528.99, -5.11127
1528.89, -5.12177
1528.79, -5.13228
1528.7, -5.1428
1528.6, -5.15368
1528.5, -5.16477
1528.41, -5.17587
1528.31, -5.18699
1528.21, -5.19812
1528.11, -5.20926
1528.02, -5.22042
1527.92, -5.2316
1527.82, -5.24278
1527.72, -5.25399
1527.63, -5.2652
1527.53, -5.27643
1527.43, -5.28768
1527.34, -5.29894
1527.24, -5.31022
1527.14, -5.32151
1527.05, -5.33281
1526.95, -5.34413
1526.85, -5.35546
1526.75, -5.36681
1526.66, -5.37818
1526.56, -5.38955
1526.46, -5.40095
1526.37, -5.41236
1526.27, -5.42378
1526.17, -5.43522
1526.08, -5.44667
1525.98, -5.45814
1525.88, -5.46962
1525.78, -5.48112
1525.69, -5.49264
1525.59, -5.50417
1525.49, -5.51571
1525.4, -5.52727
1525.3, -5.53885
1525.2, -5.55044
1525.11, -5.56205
1525.01, -5.57367
1524.91, -5.58531
1524.82, -5.59696
1524.72, -5.60863
1524.62, -5.62031
1524.53, -5.63201
1524.43, -5.64373
1524.33, -5.65546
1524.24, -5.66721
1524.14, -5.67897
1524.04, -5.69075
1523.95, -5.70255
1523.85, -5.71436
1523.75, -5.72652
1523.66, -5.73893
1523.56, -5.75136
1523.46, -5.76381
1523.37, -5.77627
1523.27, -5.78875
1523.17, -5.80125
1523.08, -5.81377
1522.98, -5.82631
1522.88, -5.83886
1522.79, -5.85143
1522.69, -5.86402
1522.59, -5.87663
1522.5, -5.88926
1522.4, -5.9019
1522.3, -5.91457
1522.21, -5.92725
1522.11, -5.93995
1522.01, -5.95267
1521.92, -5.96541
1521.82, -5.97817
1521.73, -5.99094
1521.63, -6.00374
1521.53, -6.01655
1521.44, -6.02938
1521.34, -6.04223
1521.24, -6.0551
1521.15, -6.06799
1521.05, -6.0809
1520.95, -6.09383
1520.86, -6.10678
1520.76, -6.11974
1520.67, -6.13273
1520.57, -6.14573
1520.47, -6.15876
1520.38, -6.1718
1520.28, -6.18487
1520.18, -6.19795
1520.09, -6.21105
1519.99, -6.22418
1519.9, -6.23732
1519.8, -6.25048
1519.7, -6.26366
1519.61, -6.27687
1519.51, -6.29009
1519.42, -6.30333
1519.32, -6.3166
1519.22, -6.32988
1519.13, -6.34318
1519.03, -6.35651
1518.94, -6.37017
1518.84, -6.38411
1518.74, -6.39808
1518.65, -6.41207
1518.55, -6.42608
1518.46, -6.44011
1518.36, -6.45417
1518.26, -6.46825
1518.17, -6.48236
1518.07, -6.49648
1517.98, -6.51063
1517.88, -6.5248
1517.78, -6.539
1517.69, -6.55322
1517.59, -6.56746
1517.5, -6.58172
1517.4, -6.59601
1517.3, -6.61033
1517.21, -6.62466
1517.11, -6.63902
1517.02, -6.6534
1516.92, -6.66781
1516.83, -6.68224
1516.73, -6.6967
1516.63, -6.71118
1516.54, -6.72568
1516.44, -6.74021
1516.35, -6.75476
1516.25, -6.76934
1516.16, -6.78394
1516.06, -6.79857
1515.96, -6.81322
1515.87, -6.82789
1515.77, -6.84259
1515.68, -6.85732
1515.58, -6.87207
1515.49, -6.88684
1515.39, -6.90164
1515.29, -6.91647
1515.2, -6.93132
1515.1, -6.94619
1515.01, -6.96109
1514.91, -6.97602
1514.82, -6.99097
1514.72, -7.00595
1514.63, -7.02096
1514.53, -7.03599
1514.44, -7.05105
1514.34, -7.06613
1514.24, -7.08124
1514.15, -7.09665
1514.05, -7.11239
1513.96, -7.12816
1513.86, -7.14396
1513.77, -7.15979
1513.67, -7.17564
1513.58, -7.19152
1513.48, -7.20744
1513.39, -7.22338
1513.29, -7.23935
1513.2, -7.25535
1513.1, -7.27138
1513, -7.28744
1512.91, -7.30353
1512.81, -7.31965
1512.72, -7.3358
1512.62, -7.35198
1512.53, -7.36819
1512.43, -7.38443
1512.34, -7.4007
1512.24, -7.417
1512.15, -7.43333
1512.05, -7.4497
1511.96, -7.46609
1511.86, -7.48252
1511.77, -7.49897
1511.67, -7.51546
1511.58, -7.53198
1511.48, -7.54853
1511.39, -7.56511
1511.29, -7.58172
1511.2, -7.59836
1511.1, -7.61504
1511.01, -7.63175
1510.91, -7.64849
1510.82, -7.66526
1510.72, -7.68207
1510.63, -7.69891
1510.53, -7.71578
1510.44, -7.73268
1510.34, -7.74962
1510.25, -7.76659
1510.15, -7.78359
1510.06, -7.80063
1509.96, -7.8177
1509.87, -7.8348
1509.77, -7.85194
1509.68, -7.86911
1509.58, -7.88632
1509.49, -7.90356
1509.39, -7.92106
1509.3, -7.9389
1509.2, -7.95678
1509.11, -7.9747
1509.01, -7.99265
1508.92, -8.01064
1508.82, -8.02866
1508.73, -8.04673
1508.63, -8.06483
1508.54, -8.08297
1508.44, -8.10115
1508.35, -8.11936
1508.26, -8.13762
1508.16, -8.15591
1508.07, -8.17424
1507.97, -8.19261
1507.88, -8.21102
1507.78, -8.22946
1507.69, -8.24795
1507.59, -8.26648
1507.5, -8.28504
1507.4, -8.30365
1507.31, -8.3223
1507.21, -8.34098
1507.12, -8.35971
1507.03, -8.37847
1506.93, -8.39728
1506.84, -8.41613
1506.74, -8.43502
1506.65, -8.45395
1506.55, -8.47292
1506.46, -8.49193
1506.36, -8.51099
1506.27, -8.53008
1506.18, -8.54922
1506.08, -8.5684
1505.99, -8.58763
1505.89, -8.60689
1505.8, -8.6262
1505.7, -8.64555
1505.61, -8.66495
1505.51, -8.68439
1505.42, -8.70387
1505.33, -8.72339
1505.23, -8.74296
1505.14, -8.76258
1505.04, -8.78224
1504.95, -8.80194
1504.85, -8.82169
1504.76, -8.84148
1504.67, -8.86151
1504.57, -8.88188
1504.48, -8.9023
1504.38, -8.92277
1504.29, -8.94329
1504.19, -8.96385
1504.1, -8.98447
1504.01, -9.00513
1503.91, -9.02585
1503.82, -9.04661
1503.72, -9.06742
1503.63, -9.08829
1503.54, -9.1092
1503.44, -9.13016
1503.35, -9.15118
1503.25, -9.17224
1503.16, -9.19336
1503.07, -9.21453
1502.97, -9.23575
1502.88, -9.25702
1502.78, -9.27834
1502.69, -9.29972
1502.6, -9.32115
1502.5, -9.34263
1502.41, -9.36416
1502.31, -9.38575
1502.22, -9.40739
1502.13, -9.42909
1502.03, -9.45084
1501.94, -9.47265
1501.84, -9.49451
1501.75, -9.51642
1501.66, -9.53839


