wavelength(nm), Y
1573.35, -3.5423
1573.24, -3.54239
1573.14, -3.54248
1573.04, -3.54257
1572.93, -3.54267
1572.83, -3.54276
1572.73, -3.54285
1572.63, -3.54294
1572.52, -3.54303
1572.42, -3.54312
1572.32, -3.54322
1572.21, -3.54331
1572.11, -3.54341
1572.01, -3.54351
1571.91, -3.5436
1571.8, -3.5437
1571.7, -3.5438
1571.6, -3.5439
1571.49, -3.544
1571.39, -3.5441
1571.29, -3.5442
1571.19, -3.5443
1571.08, -3.5444
1570.98, -3.5445
1570.88, -3.5446
1570.77, -3.5447
1570.67, -3.5448
1570.57, -3.5449
1570.47, -3.545
1570.36, -3.5451
1570.26, -3.5452
1570.16, -3.5453
1570.06, -3.5454
1569.95, -3.54551
1569.85, -3.54561
1569.75, -3.54572
1569.65, -3.54583
1569.54, -3.54593
1569.44, -3.54604
1569.34, -3.54614
1569.24, -3.54625
1569.13, -3.54636
1569.03, -3.54646
1568.93, -3.54657
1568.83, -3.54668
1568.72, -3.54678
1568.62, -3.54689
1568.52, -3.547
1568.42, -3.5471
1568.31, -3.54721
1568.21, -3.54732
1568.11, -3.54742
1568.01, -3.54753
1567.9, -3.54764
1567.8, -3.54776
1567.7, -3.54787
1567.6, -3.54798
1567.5, -3.5481
1567.39, -3.54821
1567.29, -3.54833
1567.19, -3.54844
1567.09, -3.54855
1566.98, -3.54867
1566.88, -3.54878
1566.78, -3.54889
1566.68, -3.54901
1566.58, -3.54912
1566.47, -3.54924
1566.37, -3.54935
1566.27, -3.54946
1566.17, -3.54958
1566.06, -3.54969
1565.96, -3.5498
1565.86, -3.54992
1565.76, -3.55005
1565.66, -3.55017
1565.55, -3.55029
1565.45, -3.55041
1565.35, -3.55054
1565.25, -3.55066
1565.15, -3.55078
1565.04, -3.5509
1564.94, -3.55103
1564.84, -3.55115
1564.74, -3.55127
1564.64, -3.5514
1564.54, -3.55152
1564.43, -3.55164
1564.33, -3.55176
1564.23, -3.55189
1564.13, -3.55201
1564.03, -3.55213
1563.92, -3.55225
1563.82, -3.55238
1563.72, -3.55251
1563.62, -3.55265
1563.52, -3.55278
1563.42, -3.55292
1563.31, -3.55305
1563.21, -3.55319
1563.11, -3.55332
1563.01, -3.55345
1562.91, -3.55359
1562.8, -3.55372
1562.7, -3.55386
1562.6, -3.55399
1562.5, -3.55413
1562.4, -3.55426
1562.3, -3.5544
1562.2, -3.55453
1562.09, -3.55466
1561.99, -3.5548
1561.89, -3.55493
1561.79, -3.55507
1561.69, -3.55521
1561.59, -3.55536
1561.48, -3.55551
1561.38, -3.55566
1561.28, -3.55581
1561.18, -3.55596
1561.08, -3.55611
1560.98, -3.55626
1560.88, -3.55641
1560.77, -3.55656
1560.67, -3.55671
1560.57, -3.55686
1560.47, -3.55701
1560.37, -3.55715
1560.27, -3.5573
1560.17, -3.55745
1560.06, -3.5576
1559.96, -3.55775
1559.86, -3.5579
1559.76, -3.55805
1559.66, -3.5582
1559.56, -3.55837
1559.46, -3.55854
1559.36, -3.55871
1559.25, -3.55887
1559.15, -3.55904
1559.05, -3.55921
1558.95, -3.55937
1558.85, -3.55954
1558.75, -3.55971
1558.65, -3.55987
1558.55, -3.56004
1558.45, -3.56021
1558.34, -3.56037
1558.24, -3.56054
1558.14, -3.56071
1558.04, -3.56087
1557.94, -3.56104
1557.84, -3.56121
1557.74, -3.56137
1557.64, -3.56154
1557.54, -3.56172
1557.44, -3.56191
1557.33, -3.56209
1557.23, -3.56228
1557.13, -3.56246
1557.03, -3.56265
1556.93, -3.56283
1556.83, -3.56302
1556.73, -3.5632
1556.63, -3.56339
1556.53, -3.56357
1556.43, -3.56376
1556.33, -3.56394
1556.22, -3.56413
1556.12, -3.56432
1556.02, -3.5645
1555.92, -3.56469
1555.82, -3.56487
1555.72, -3.56506
1555.62, -3.56524
1555.52, -3.56543
1555.42, -3.56564
1555.32, -3.56584
1555.22, -3.56604
1555.12, -3.56624
1555.02, -3.56645
1554.92, -3.56665
1554.81, -3.56685
1554.71, -3.56705
1554.61, -3.56726
1554.51, -3.56746
1554.41, -3.56766
1554.31, -3.56787
1554.21, -3.56807
1554.11, -3.56827
1554.01, -3.56847
1553.91, -3.56868
1553.81, -3.56888
1553.71, -3.56908
1553.61, -3.56929
1553.51, -3.56949
1553.41, -3.56971
1553.31, -3.56992
1553.21, -3.57014
1553.11, -3.57036
1553.01, -3.57058
1552.91, -3.5708
1552.81, -3.57101
1552.7, -3.57123
1552.6, -3.57145
1552.5, -3.57167
1552.4, -3.57189
1552.3, -3.5721
1552.2, -3.57232
1552.1, -3.57254
1552, -3.57276
1551.9, -3.57298
1551.8, -3.5732
1551.7, -3.57341
1551.6, -3.57363
1551.5, -3.57385
1551.4, -3.57407
1551.3, -3.5743
1551.2, -3.57454
1551.1, -3.57477
1551, -3.575
1550.9, -3.57523
1550.8, -3.57546
1550.7, -3.57569
1550.6, -3.57592
1550.5, -3.57615
1550.4, -3.57638
1550.3, -3.57661
1550.2, -3.57684
1550.1, -3.57707
1550, -3.5773
1549.9, -3.57754
1549.8, -3.57777
1549.7, -3.578
1549.6, -3.57823
1549.5, -3.57846
1549.4, -3.57869
1549.3, -3.57893
1549.2, -3.57917
1549.1, -3.5794
1549, -3.57964
1548.9, -3.57988
1548.8, -3.58012
1548.7, -3.58036
1548.6, -3.5806
1548.5, -3.58084
1548.4, -3.58108
1548.3, -3.58132
1548.2, -3.58156
1548.1, -3.5818
1548, -3.58205
1547.9, -3.58229
1547.8, -3.58253
1547.7, -3.58278
1547.6, -3.58302
1547.5, -3.58326
1547.4, -3.58351
1547.3, -3.58376
1547.21, -3.58401
1547.11, -3.58425
1547.01, -3.5845
1546.91, -3.58475
1546.81, -3.585
1546.71, -3.58525
1546.61, -3.5855
1546.51, -3.58575
1546.41, -3.586
1546.31, -3.58625
1546.21, -3.5865
1546.11, -3.58675
1546.01, -3.587
1545.91, -3.58725
1545.81, -3.5875
1545.71, -3.58775
1545.61, -3.588
1545.51, -3.58825
1545.41, -3.5885
1545.31, -3.58875
1545.21, -3.58901
1545.12, -3.58927
1545.02, -3.58953
1544.92, -3.58978
1544.82, -3.59004
1544.72, -3.5903
1544.62, -3.59056
1544.52, -3.59082
1544.42, -3.59107
1544.32, -3.59133
1544.22, -3.59159
1544.12, -3.59185
1544.02, -3.59211
1543.92, -3.59236
1543.82, -3.59262
1543.73, -3.59288
1543.63, -3.59314
1543.53, -3.5934
1543.43, -3.59366
1543.33, -3.59391
1543.23, -3.59418
1543.13, -3.59444
1543.03, -3.59471
1542.93, -3.59498
1542.83, -3.59524
1542.73, -3.59551
1542.64, -3.59578
1542.54, -3.59604
1542.44, -3.59631
1542.34, -3.59657
1542.24, -3.59684
1542.14, -3.59711
1542.04, -3.59737
1541.94, -3.59764
1541.84, -3.59791
1541.74, -3.59817
1541.65, -3.59844
1541.55, -3.59871
1541.45, -3.59897
1541.35, -3.59924
1541.25, -3.59951
1541.15, -3.59978
1541.05, -3.60006
1540.95, -3.60033
1540.85, -3.6006
1540.76, -3.60088
1540.66, -3.60115
1540.56, -3.60143
1540.46, -3.6017
1540.36, -3.60198
1540.26, -3.60225
1540.16, -3.60252
1540.06, -3.6028
1539.97, -3.60307
1539.87, -3.60335
1539.77, -3.60362
1539.67, -3.6039
1539.57, -3.60417
1539.47, -3.60444
1539.37, -3.60472
1539.27, -3.60499
1539.18, -3.60527
1539.08, -3.60555
1538.98, -3.60583
1538.88, -3.60611
1538.78, -3.60639
1538.68, -3.60667
1538.58, -3.60695
1538.49, -3.60724
1538.39, -3.60752
1538.29, -3.6078
1538.19, -3.60808
1538.09, -3.60836
1537.99, -3.60864
1537.9, -3.60892
1537.8, -3.6092
1537.7, -3.60948
1537.6, -3.60976
1537.5, -3.61004
1537.4, -3.61032
1537.3, -3.6106
1537.21, -3.61088
1537.11, -3.61117
1537.01, -3.61145
1536.91, -3.61174
1536.81, -3.61202
1536.71, -3.6123
1536.62, -3.61259
1536.52, -3.61287
1536.42, -3.61316
1536.32, -3.61344
1536.22, -3.61372
1536.13, -3.61401
1536.03, -3.61429
1535.93, -3.61458
1535.83, -3.61486
1535.73, -3.61514
1535.63, -3.61543
1535.54, -3.61571
1535.44, -3.616
1535.34, -3.61628
1535.24, -3.61657
1535.14, -3.61685
1535.05, -3.61713
1534.95, -3.61742
1534.85, -3.6177
1534.75, -3.61798
1534.65, -3.61827
1534.56, -3.61855
1534.46, -3.61884
1534.36, -3.61912
1534.26, -3.6194
1534.16, -3.61969
1534.07, -3.61997
1533.97, -3.62025
1533.87, -3.62054
1533.77, -3.62082
1533.67, -3.62111
1533.58, -3.62139
1533.48, -3.62167
1533.38, -3.62196
1533.28, -3.62224
1533.18, -3.62252
1533.09, -3.6228
1532.99, -3.62308
1532.89, -3.62336
1532.79, -3.62364
1532.7, -3.62392
1532.6, -3.6242
1532.5, -3.62448
1532.4, -3.62476
1532.3, -3.62504
1532.21, -3.62532
1532.11, -3.6256
1532.01, -3.62588
1531.91, -3.62616
1531.82, -3.62644
1531.72, -3.62672
1531.62, -3.627
1531.52, -3.62728
1531.43, -3.62756
1531.33, -3.62784
1531.23, -3.62812
1531.13, -3.6284
1531.03, -3.62867
1530.94, -3.62894
1530.84, -3.62922
1530.74, -3.62949
1530.64, -3.62977
1530.55, -3.63004
1530.45, -3.63031
1530.35, -3.63059
1530.25, -3.63086
1530.16, -3.63113
1530.06, -3.63141
1529.96, -3.63168
1529.87, -3.63196
1529.77, -3.63223
1529.67, -3.6325
1529.57, -3.63278
1529.48, -3.63305
1529.38, -3.63333
1529.28, -3.6336
1529.18, -3.63387
1529.09, -3.63413
1528.99, -3.6344
1528.89, -3.63467
1528.79, -3.63494
1528.7, -3.6352
1528.6, -3.63547
1528.5, -3.63574
1528.41, -3.636
1528.31, -3.63627
1528.21, -3.63654
1528.11, -3.6368
1528.02, -3.63707
1527.92, -3.63734
1527.82, -3.6376
1527.72, -3.63787
1527.63, -3.63814
1527.53, -3.63841
1527.43, -3.63867
1527.34, -3.63894
1527.24, -3.6392
1527.14, -3.63947
1527.05, -3.63973
1526.95, -3.63999
1526.85, -3.64025
1526.75, -3.64051
1526.66, -3.64077
1526.56, -3.64103
1526.46, -3.64129
1526.37, -3.64156
1526.27, -3.64182
1526.17, -3.64208
1526.08, -3.64234
1525.98, -3.6426
1525.88, -3.64286
1525.78, -3.64312
1525.69, -3.64339
1525.59, -3.64365
1525.49, -3.64391
1525.4, -3.64417
1525.3, -3.64443
1525.2, -3.64469
1525.11, -3.64495
1525.01, -3.64521
1524.91, -3.64547
1524.82, -3.64572
1524.72, -3.64598
1524.62, -3.64624
1524.53, -3.6465
1524.43, -3.64676
1524.33, -3.64702
1524.24, -3.64728
1524.14, -3.64753
1524.04, -3.64779
1523.95, -3.64805
1523.85, -3.64831
1523.75, -3.64857
1523.66, -3.64883
1523.56, -3.64909
1523.46, -3.64934
1523.37, -3.6496
1523.27, -3.64986
1523.17, -3.65012
1523.08, -3.65038
1522.98, -3.65064
1522.88, -3.6509
1522.79, -3.65115
1522.69, -3.65141
1522.59, -3.65167
1522.5, -3.65193
1522.4, -3.65219
1522.3, -3.65245
1522.21, -3.65271
1522.11, -3.65297
1522.01, -3.65322
1521.92, -3.65348
1521.82, -3.65374
1521.73, -3.654
1521.63, -3.65426
1521.53, -3.65452
1521.44, -3.65478
1521.34, -3.65504
1521.24, -3.6553
1521.15, -3.65556
1521.05, -3.65582
1520.95, -3.65608
1520.86, -3.65634
1520.76, -3.6566
1520.67, -3.65686
1520.57, -3.65713
1520.47, -3.65739
1520.38, -3.65765
1520.28, -3.65791
1520.18, -3.65817
1520.09, -3.65843
1519.99, -3.65869
1519.9, -3.65896
1519.8, -3.65922
1519.7, -3.65948
1519.61, -3.65974
1519.51, -3.66
1519.42, -3.66026
1519.32, -3.66053
1519.22, -3.66079
1519.13, -3.66106
1519.03, -3.66132
1518.94, -3.66159
1518.84, -3.66185
1518.74, -3.66212
1518.65, -3.66238
1518.55, -3.66265
1518.46, -3.66292
1518.36, -3.66318
1518.26, -3.66345
1518.17, -3.66371
1518.07, -3.66398
1517.98, -3.66424
1517.88, -3.66451
1517.78, -3.66477
1517.69, -3.66504
1517.59, -3.6653
1517.5, -3.66557
1517.4, -3.66584
1517.3, -3.6661
1517.21, -3.66637
1517.11, -3.66664
1517.02, -3.66691
1516.92, -3.66718
1516.83, -3.66745
1516.73, -3.66772
1516.63, -3.66799
1516.54, -3.66826
1516.44, -3.66853
1516.35, -3.6688
1516.25, -3.66907
1516.16, -3.66934
1516.06, -3.66961
1515.96, -3.66988
1515.87, -3.67015
1515.77, -3.67042
1515.68, -3.67069
1515.58, -3.67096
1515.49, -3.67123
1515.39, -3.6715
1515.29, -3.67177
1515.2, -3.67205
1515.1, -3.67232
1515.01, -3.67259
1514.91, -3.67287
1514.82, -3.67314
1514.72, -3.67341
1514.63, -3.67369
1514.53, -3.67396
1514.44, -3.67423
1514.34, -3.67451
1514.24, -3.67478
1514.15, -3.67505
1514.05, -3.67533
1513.96, -3.6756
1513.86, -3.67587
1513.77, -3.67615
1513.67, -3.67642
1513.58, -3.6767
1513.48, -3.67697
1513.39, -3.67725
1513.29, -3.67753
1513.2, -3.6778
1513.1, -3.67808
1513, -3.67836
1512.91, -3.67864
1512.81, -3.67891
1512.72, -3.67919
1512.62, -3.67947
1512.53, -3.67975
1512.43, -3.68003
1512.34, -3.6803
1512.24, -3.68058
1512.15, -3.68086
1512.05, -3.68114
1511.96, -3.68142
1511.86, -3.68169
1511.77, -3.68197
1511.67, -3.68225
1511.58, -3.68253
1511.48, -3.68281
1511.39, -3.68309
1511.29, -3.68338
1511.2, -3.68366
1511.1, -3.68394
1511.01, -3.68423
1510.91, -3.68451
1510.82, -3.68479
1510.72, -3.68508
1510.63, -3.68536
1510.53, -3.68564
1510.44, -3.68593
1510.34, -3.68621
1510.25, -3.6865
1510.15, -3.68678
1510.06, -3.68706
1509.96, -3.68735
1509.87, -3.68763
1509.77, -3.68791
1509.68, -3.6882
1509.58, -3.68848
1509.49, -3.68878
1509.39, -3.68907
1509.3, -3.68936
1509.2, -3.68965
1509.11, -3.68994
1509.01, -3.69023
1508.92, -3.69053
1508.82, -3.69082
1508.73, -3.69111
1508.63, -3.6914
1508.54, -3.69169
1508.44, -3.69199
1508.35, -3.69228
1508.26, -3.69257
1508.16, -3.69286
1508.07, -3.69315
1507.97, -3.69344
1507.88, -3.69374
1507.78, -3.69403
1507.69, -3.69432
1507.59, -3.69462
1507.5, -3.69493
1507.4, -3.69523
1507.31, -3.69553
1507.21, -3.69584
1507.12, -3.69614
1507.03, -3.69644
1506.93, -3.69675
1506.84, -3.69705
1506.74, -3.69735
1506.65, -3.69765
1506.55, -3.69796
1506.46, -3.69826
1506.36, -3.69856
1506.27, -3.69887
1506.18, -3.69917
1506.08, -3.69947
1505.99, -3.69978
1505.89, -3.70008
1505.8, -3.70038
1505.7, -3.7007
1505.61, -3.70101
1505.51, -3.70133
1505.42, -3.70165
1505.33, -3.70196
1505.23, -3.70228
1505.14, -3.7026
1505.04, -3.70291
1504.95, -3.70323
1504.85, -3.70355
1504.76, -3.70387
1504.67, -3.70418
1504.57, -3.7045
1504.48, -3.70482
1504.38, -3.70513
1504.29, -3.70545
1504.19, -3.70577
1504.1, -3.70608
1504.01, -3.7064
1503.91, -3.70672
1503.82, -3.70704
1503.72, -3.70737
1503.63, -3.7077
1503.54, -3.70803
1503.44, -3.70837
1503.35, -3.7087
1503.25, -3.70903
1503.16, -3.70936
1503.07, -3.70969
1502.97, -3.71002
1502.88, -3.71036
1502.78, -3.71069
1502.69, -3.71102
1502.6, -3.71135
1502.5, -3.71168
1502.41, -3.71202
1502.31, -3.71235
1502.22, -3.71268
1502.13, -3.71301
1502.03, -3.71334
1501.94, -3.71368
1501.84, -3.71402
1501.75, -3.71436
1501.66, -3.71471


